# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Jun  3 13:15:25 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,45.15405000000,0.00039000000,-0.00039000000,0,,,,,6.83000000,0.13000000,-0.13000000,0,0.60933284,0.01159784,-0.01159784,0,3.50000000,2.10000000,-2.10000000,0,0.01101223,0.00660734,-0.00660734,0,Mass,0.026000,0.010000,-0.010000,0,,,,,,,,,1,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,,5674.00,,,0,0.870000,0.040000,-0.040000,0,0.960000,0.050000,-0.050000,0,0.0470,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-10-22,2024-10,2024-10-22
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,45.15420000000,0.00030000000,-0.00030000000,0,,,,,6.89000000,0.14000000,-0.14000000,0,0.61468569,0.01248998,-0.01248998,0,3.69000000,1.86000000,-1.59000000,0,0.01161004,0.00585221,-0.00500270,0,Mass,0.030000,0.010000,-0.010000,0,,,,,,,,,1,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,,5670.00,60.00,-60.00,0,0.881000,0.011000,-0.011000,0,0.985000,0.012000,-0.012000,0,0.0500,0.0400,-0.0400,0,[M/H],4.700000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2021-11-10,2020-02,2021-11-10
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,45.15550300000,0.00007200000,-0.00007200000,0,0.2520000000,,,0,7.30000000,3.90000000,-3.90000000,0,0.65126350,0.34793529,-0.34793529,0,,,,,,,,,,0.000000,,,0,,,,0,514.00,,,0,1,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6018.00,107.00,-107.00,0,0.940000,0.500000,-0.500000,0,1.040000,0.120000,-0.120000,0,,,,0,,4.510000,0.300000,-0.300000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2013-10-28,2014-01-08,2013-10-28
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,45.15529288000,0.00000194000,-0.00000194000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.850059,,,0,1.030000,,,0,,,,,,4.592010,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2016-07-26,2016-07,2016-07-28
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,45.15600000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.972000,,,0,1.050000,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-28,2014-05,2014-05-28
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,45.15500000000,,,0,,,,,8.60000000,1.70000000,-1.50000000,0,0.76724061,0.15166384,-0.13382104,0,2.30000000,1.70000000,-1.60000000,0,0.00723657,0.00534877,-0.00503414,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,1.100000,0.100000,-0.100000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-06-26,2017-07,2018-06-21
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Candidate,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,45.15530074000,0.00002483000,-0.00002483000,0,0.2422800000,0.0012800000,-0.0012800000,0,6.65700000,0.21700000,-0.21700000,0,0.59389878,0.01935948,-0.01935948,0,,,,,,,,,,,,,,10.7000,0.8000,-0.8000,0,,,,,1,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5674.00,60.00,-60.00,0,0.820000,0.027000,-0.026000,0,0.929000,0.016000,-0.013000,0,0.0500,0.0400,-0.0400,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-12-05,2018-12,2024-12-05
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,45.15530956440,0.00001896850,-0.00001896850,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.850059,,,0,1.030000,,,0,,,,,,4.592010,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2019-04-16,2019-03,2019-04-18
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,45.15530074000,0.00002483000,-0.00002483000,0,0.2528000000,,,0,7.88000000,3.18000000,-0.72000000,0,0.70300772,0.28370109,-0.06423421,0,,,,,,,,,,0.000000,,,0,17.6800,20.6900,-4.9000,0,523.00,,,0,1,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6046.00,149.00,-197.00,0,0.972000,0.392000,-0.089000,0,1.053000,0.172000,-0.135000,0,-0.0800,0.2200,-0.3000,0,[Fe/H],4.486000,0.044000,-0.290000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-18,2014-12-04,2014-11-18
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,45.15527900000,0.00001700000,-0.00001700000,0,,,,,,,,,,,,,6.04383000,,,1,0.01901602,,,1,Mass,,,,,,,,,,,,,1,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,,,,,,0.845000,0.013000,-0.013000,0,0.929000,0.016000,-0.013000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2025-04-16,2025-02,2025-04-16
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,45.15535633000,0.00002431000,-0.00002431000,0,0.2528000000,,,0,7.65000000,2.36000000,-0.79000000,0,0.68248846,0.21054546,-0.07047920,0,,,,,,,,,,0.000000,,,0,17.6800,15.9700,-5.2300,0,523.00,,,0,1,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6046.00,162.00,-198.00,0,0.972000,0.300000,-0.100000,0,1.053000,0.129000,-0.142000,0,-0.0800,0.2500,-0.3500,0,[Fe/H],4.486000,0.052000,-0.221000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-51 b,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,45.15530074000,0.00002483000,-0.00002483000,0,0.2528000000,,,0,7.88000000,3.18000000,-0.72000000,0,0.70300772,0.28370109,-0.06423421,0,,,,,,,,,,0.000000,,,0,17.6800,20.6900,-4.9000,0,523.00,,,0,1,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6046.00,149.00,-197.00,0,0.972000,0.392000,-0.089000,0,1.053000,0.172000,-0.135000,0,-0.0800,0.2200,-0.3000,0,[Fe/H],4.486000,0.044000,-0.290000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-21,2014-12-18,2014-11-21
Kepler-51 b,Kepler-51,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,45.15400000000,0.00020000000,-0.00020000000,0,0.2514000000,0.0097000000,-0.0097000000,0,7.10000000,0.30000000,-0.30000000,0,0.63300000,0.02700000,-0.02700000,0,2.10000000,1.50000000,-0.80000000,0,0.00700000,0.00500000,-0.00300000,0,Mass,0.040000,0.010000,-0.010000,0,,,,,543.00,11.00,-11.00,0,1,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,,6018.00,107.00,-107.00,0,0.940000,0.500000,-0.500000,0,1.040000,0.120000,-0.120000,0,,,,,,4.510000,0.300000,-0.300000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-14,2014-03,2014-05-14
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,85.31657760000,0.00022840000,-0.00022840000,0,,,,,6.75000000,12.10000000,-1.88000000,0,0.60219467,1.07948970,-0.16772237,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5921.00,162.25,-151.79,0,1.050000,0.188000,-0.104000,0,1.050000,0.085000,-0.068000,0,0.0100,0.1450,-0.1700,0,[Fe/H],4.410000,0.072000,-0.128000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2016-05-06,2016-05,2016-05-10
Kepler-51 c,Kepler-51,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,85.31200000000,0.00300000000,-0.00200000000,0,0.3840000000,0.0150000000,-0.0150000000,0,9.00000000,2.80000000,-1.70000000,0,0.80300000,0.25000000,-0.15200000,0,4.00000000,0.40000000,-0.40000000,0,0.01300000,0.00100000,-0.00100000,0,Mass,0.014000,0.013000,-0.009000,0,,,,,439.00,9.00,-9.00,0,1,<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>,,6018.00,107.00,-107.00,0,0.940000,0.500000,-0.500000,0,1.040000,0.120000,-0.120000,0,,,,,,4.510000,0.300000,-0.300000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-14,2014-03,2014-05-14
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,85.31287000000,0.00096000000,-0.00096000000,0,0.3850000000,,,0,5.90000000,3.20000000,-3.20000000,0,0.52636365,0.28548537,-0.28548537,0,,,,,,,,,,0.000000,,,0,,,,0,415.00,,,0,1,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6018.00,107.00,-107.00,0,0.940000,0.500000,-0.500000,0,1.040000,0.120000,-0.120000,0,,,,0,,4.510000,0.300000,-0.300000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2013-10-28,2014-01-08,2013-10-28
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,85.31620040000,0.00022830000,-0.00022830000,0,0.3864000000,,,0,6.34000000,1.96000000,-0.65000000,0,0.56561789,0.17485979,-0.05798922,0,,,,,,,,,,0.000000,,,0,7.5700,6.8400,-2.2400,0,423.00,,,0,1,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6046.00,162.00,-198.00,0,0.972000,0.300000,-0.100000,0,1.053000,0.129000,-0.142000,0,-0.0800,0.2500,-0.3500,0,[Fe/H],4.486000,0.052000,-0.221000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2017-05-08,2017-08-31 00:00,2017-05-08
